college_code,college_name,branch_code,category,cutoff_rank
E180,Bearys Institute of Technology Mangalore,AD,2AG,117437
E180,Bearys Institute of Technology Mangalore,AD,2AR,127294
E180,Bearys Institute of Technology Mangalore,AD,2BG,94601
E180,Bearys Institute of Technology Mangalore,AD,3AG,115236
E180,Bearys Institute of Technology Mangalore,AD,3BG,110693
E180,Bearys Institute of Technology Mangalore,AD,GM,93773
E180,Bearys Institute of Technology Mangalore,AD,GMR,95833
E180,Bearys Institute of Technology Mangalore,AD,SCG,216960
E180,Bearys Institute of Technology Mangalore,AD,SCR,219442
E180,Bearys Institute of Technology Mangalore,AD,STG,235273
E180,Bearys Institute of Technology Mangalore,CE,2AG,233007
E180,Bearys Institute of Technology Mangalore,CE,3BG,246291
E180,Bearys Institute of Technology Mangalore,CE,GM,228727
E180,Bearys Institute of Technology Mangalore,CE,GMK,241741
E180,Bearys Institute of Technology Mangalore,CE,GMR,255823
E180,Bearys Institute of Technology Mangalore,CE,SCG,266880
E180,Bearys Institute of Technology Mangalore,CS,1R,108981
E180,Bearys Institute of Technology Mangalore,CS,2AG,107346
E180,Bearys Institute of Technology Mangalore,CS,2BG,78682
E180,Bearys Institute of Technology Mangalore,CS,2BR,99876
E180,Bearys Institute of Technology Mangalore,CS,3AG,89184
E180,Bearys Institute of Technology Mangalore,CS,3BG,93027
E180,Bearys Institute of Technology Mangalore,CS,GM,75903
E180,Bearys Institute of Technology Mangalore,CS,GMR,88235
E180,Bearys Institute of Technology Mangalore,CS,SCG,172987
E180,Bearys Institute of Technology Mangalore,CS,SCK,206108
E180,Bearys Institute of Technology Mangalore,CS,STG,184947
E180,Bearys Institute of Technology Mangalore,EC,1G,134613
E180,Bearys Institute of Technology Mangalore,EC,2AG,125706
E180,Bearys Institute of Technology Mangalore,EC,2AK,139237
E180,Bearys Institute of Technology Mangalore,EC,2BG,117518
E180,Bearys Institute of Technology Mangalore,EC,3AG,119488
E180,Bearys Institute of Technology Mangalore,EC,3BG,117383
E180,Bearys Institute of Technology Mangalore,EC,3BR,125008
E180,Bearys Institute of Technology Mangalore,EC,GM,116555
E180,Bearys Institute of Technology Mangalore,EC,GMR,118857
E180,Bearys Institute of Technology Mangalore,EC,SCG,223533
E180,Bearys Institute of Technology Mangalore,EC,STG,260794
E180,Bearys Institute of Technology Mangalore,ME,GM,208053
E180,Bearys Institute of Technology Mangalore,ME,GMK,260749
E180,Bearys Institute of Technology Mangalore,ME,GMR,257224
E180,Bearys Institute of Technology Mangalore,ME,SCG,234371
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",CE,1G,257715
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",CE,2AG,270101
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",CE,2BG,264480
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",CE,3AG,274621
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",CE,3BG,255639
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",CE,3BR,272121
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",CE,GM,239229
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",CE,GMK,243977
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",CE,GMR,267405
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",CE,SCG,254337
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",CE,SCR,268906
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",CE,STG,266286
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",CS,2AG,109957
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",CS,2AK,116151
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",CS,2BG,104050
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",CS,3AG,96321
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",CS,3BG,89174
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",CS,GM,87962
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",CS,GMR,88699
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",CS,SCG,174187
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",CS,SCR,182288
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",CS,STG,137578
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",CS,STR,160279
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",EC,1G,135694
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",EC,1R,147960
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",EC,2AG,124008
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",EC,2AR,124185
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",EC,2BG,138095
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",EC,3AG,119761
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",EC,3BG,113446
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",EC,GM,110920
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",EC,GMK,119476
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",EC,GMR,117291
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",EC,SCG,217455
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",EC,SCR,250991
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",EC,STG,239996
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",EE,1G,154977
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",EE,2AG,149904
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",EE,2AR,153841
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",EE,2BG,145300
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",EE,3AG,142219
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",EE,3AR,147326
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",EE,3BG,146687
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",EE,GM,141328
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",EE,GMK,142472
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",EE,GMR,143743
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",EE,SCG,231472
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",EE,SCK,238838
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",EE,SCR,254442
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",EE,STG,219057
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",ME,2AG,268642
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",ME,2BG,273633
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",ME,3AG,270309
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",ME,3BG,274167
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",ME,GM,264174
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",ME,GMK,272142
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",ME,GMR,273988
E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur",ME,SCG,274315
E184,C Byre Gowda Institute of Technology Kolar,AI,1G,133618
E184,C Byre Gowda Institute of Technology Kolar,AI,2AG,121933
E184,C Byre Gowda Institute of Technology Kolar,AI,2AR,129381
E184,C Byre Gowda Institute of Technology Kolar,AI,2BG,114881
E184,C Byre Gowda Institute of Technology Kolar,AI,3AG,108397
E184,C Byre Gowda Institute of Technology Kolar,AI,3AR,121791
E184,C Byre Gowda Institute of Technology Kolar,AI,3BG,112520
E184,C Byre Gowda Institute of Technology Kolar,AI,GM,108362
E184,C Byre Gowda Institute of Technology Kolar,AI,GMK,127013
E184,C Byre Gowda Institute of Technology Kolar,AI,GMR,121099
E184,C Byre Gowda Institute of Technology Kolar,AI,SCG,163283
E184,C Byre Gowda Institute of Technology Kolar,AI,SCK,194732
E184,C Byre Gowda Institute of Technology Kolar,AI,SCR,176660
E184,C Byre Gowda Institute of Technology Kolar,AI,STG,218394
E184,C Byre Gowda Institute of Technology Kolar,AI,STR,231443
E184,C Byre Gowda Institute of Technology Kolar,CE,2AG,234488
E184,C Byre Gowda Institute of Technology Kolar,CE,2BG,164209
E184,C Byre Gowda Institute of Technology Kolar,CE,GM,151736
E184,C Byre Gowda Institute of Technology Kolar,CE,GMR,154662
E184,C Byre Gowda Institute of Technology Kolar,CE,SCG,220606
E184,C Byre Gowda Institute of Technology Kolar,CO,1G,148411
E184,C Byre Gowda Institute of Technology Kolar,CO,2AG,130828
E184,C Byre Gowda Institute of Technology Kolar,CO,2AR,132397
E184,C Byre Gowda Institute of Technology Kolar,CO,2BG,131163
E184,C Byre Gowda Institute of Technology Kolar,CO,3AG,121650
E184,C Byre Gowda Institute of Technology Kolar,CO,3BG,124197
E184,C Byre Gowda Institute of Technology Kolar,CO,GM,119035
E184,C Byre Gowda Institute of Technology Kolar,CO,GMK,125619
E184,C Byre Gowda Institute of Technology Kolar,CO,GMR,128643
E184,C Byre Gowda Institute of Technology Kolar,CO,SCG,196192
E184,C Byre Gowda Institute of Technology Kolar,CO,SCR,252958
E184,C Byre Gowda Institute of Technology Kolar,CO,STG,205874
E184,C Byre Gowda Institute of Technology Kolar,CS,1G,133575
E184,C Byre Gowda Institute of Technology Kolar,CS,2AG,122462
E184,C Byre Gowda Institute of Technology Kolar,CS,2AK,127884
E184,C Byre Gowda Institute of Technology Kolar,CS,2AR,130906
E184,C Byre Gowda Institute of Technology Kolar,CS,2BG,121633
E184,C Byre Gowda Institute of Technology Kolar,CS,3AG,111570
E184,C Byre Gowda Institute of Technology Kolar,CS,3BG,113442
E184,C Byre Gowda Institute of Technology Kolar,CS,3BR,117255
E184,C Byre Gowda Institute of Technology Kolar,CS,GM,106432
E184,C Byre Gowda Institute of Technology Kolar,CS,GMK,110139
E184,C Byre Gowda Institute of Technology Kolar,CS,GMR,116469
E184,C Byre Gowda Institute of Technology Kolar,CS,SCG,160588
E184,C Byre Gowda Institute of Technology Kolar,CS,SCK,164608
E184,C Byre Gowda Institute of Technology Kolar,CS,SCR,195958
E184,C Byre Gowda Institute of Technology Kolar,CS,STG,217045
E184,C Byre Gowda Institute of Technology Kolar,CS,STR,221638
E184,C Byre Gowda Institute of Technology Kolar,EC,1G,125365
E184,C Byre Gowda Institute of Technology Kolar,EC,1R,153198
E184,C Byre Gowda Institute of Technology Kolar,EC,2AG,129014
E184,C Byre Gowda Institute of Technology Kolar,EC,2BG,150154
E184,C Byre Gowda Institute of Technology Kolar,EC,3AG,126724
E184,C Byre Gowda Institute of Technology Kolar,EC,3BG,124581
E184,C Byre Gowda Institute of Technology Kolar,EC,GM,124352
E184,C Byre Gowda Institute of Technology Kolar,EC,GMK,125975
E184,C Byre Gowda Institute of Technology Kolar,EC,GMR,127931
E184,C Byre Gowda Institute of Technology Kolar,EC,SCG,192528
E184,C Byre Gowda Institute of Technology Kolar,EC,SCR,200957
E184,C Byre Gowda Institute of Technology Kolar,EC,STG,255830
E184,C Byre Gowda Institute of Technology Kolar,EC,STK,263796
E184,C Byre Gowda Institute of Technology Kolar,ME,2AG,195308
E184,C Byre Gowda Institute of Technology Kolar,ME,3AG,187256
E184,C Byre Gowda Institute of Technology Kolar,ME,GM,181419
E184,C Byre Gowda Institute of Technology Kolar,ME,GMR,205754
E184,C Byre Gowda Institute of Technology Kolar,ME,SCG,219142
E184,C Byre Gowda Institute of Technology Kolar,ME,STG,226324
E185,Angadi Institute of Technology and Management Belgaum,AD,1G,74224
E185,Angadi Institute of Technology and Management Belgaum,AD,2AG,85244
E185,Angadi Institute of Technology and Management Belgaum,AD,2AR,87550
E185,Angadi Institute of Technology and Management Belgaum,AD,2BG,81828
E185,Angadi Institute of Technology and Management Belgaum,AD,3AG,87277
E185,Angadi Institute of Technology and Management Belgaum,AD,3BG,73802
E185,Angadi Institute of Technology and Management Belgaum,AD,GM,72262
E185,Angadi Institute of Technology and Management Belgaum,AD,GMR,75938
E185,Angadi Institute of Technology and Management Belgaum,AD,SCG,156639
E185,Angadi Institute of Technology and Management Belgaum,AD,SCK,201253
E185,Angadi Institute of Technology and Management Belgaum,AD,SCR,196177
E185,Angadi Institute of Technology and Management Belgaum,AD,STG,202935
E185,Angadi Institute of Technology and Management Belgaum,CE,1R,168311
E185,Angadi Institute of Technology and Management Belgaum,CE,2AG,197568
E185,Angadi Institute of Technology and Management Belgaum,CE,3AG,230137
E185,Angadi Institute of Technology and Management Belgaum,CE,GM,147802
E185,Angadi Institute of Technology and Management Belgaum,CE,GMK,161890
E185,Angadi Institute of Technology and Management Belgaum,CE,SCG,220720
E185,Angadi Institute of Technology and Management Belgaum,CE,STG,233047
E185,Angadi Institute of Technology and Management Belgaum,CS,1G,64075
E185,Angadi Institute of Technology and Management Belgaum,CS,2AG,68273
E185,Angadi Institute of Technology and Management Belgaum,CS,2AK,68620
E185,Angadi Institute of Technology and Management Belgaum,CS,2AR,73454
E185,Angadi Institute of Technology and Management Belgaum,CS,2BG,69334
E185,Angadi Institute of Technology and Management Belgaum,CS,3AG,63792
E185,Angadi Institute of Technology and Management Belgaum,CS,3BG,60152
E185,Angadi Institute of Technology and Management Belgaum,CS,3BR,64183
E185,Angadi Institute of Technology and Management Belgaum,CS,GM,59039
E185,Angadi Institute of Technology and Management Belgaum,CS,GMK,60006
E185,Angadi Institute of Technology and Management Belgaum,CS,GMR,62982
E185,Angadi Institute of Technology and Management Belgaum,CS,SCG,153074
E185,Angadi Institute of Technology and Management Belgaum,CS,SCK,157908
E185,Angadi Institute of Technology and Management Belgaum,CS,SCR,188677
E185,Angadi Institute of Technology and Management Belgaum,CS,STG,162379
E185,Angadi Institute of Technology and Management Belgaum,CS,STR,167943
E185,Angadi Institute of Technology and Management Belgaum,EC,1G,79024
E185,Angadi Institute of Technology and Management Belgaum,EC,2AG,77924
E185,Angadi Institute of Technology and Management Belgaum,EC,2AR,79644
E185,Angadi Institute of Technology and Management Belgaum,EC,2BG,86519
E185,Angadi Institute of Technology and Management Belgaum,EC,3BG,71614
E185,Angadi Institute of Technology and Management Belgaum,EC,GM,70985
E185,Angadi Institute of Technology and Management Belgaum,EC,GMR,76736
E185,Angadi Institute of Technology and Management Belgaum,EC,SCG,204306
E185,Angadi Institute of Technology and Management Belgaum,EC,STG,220370
E185,Angadi Institute of Technology and Management Belgaum,EC,STK,228495
E185,Angadi Institute of Technology and Management Belgaum,EC,STR,260113
E185,Angadi Institute of Technology and Management Belgaum,EE,2AG,89819
E185,Angadi Institute of Technology and Management Belgaum,EE,2BR,118641
E185,Angadi Institute of Technology and Management Belgaum,EE,3BG,95579
E185,Angadi Institute of Technology and Management Belgaum,EE,GM,87359
E185,Angadi Institute of Technology and Management Belgaum,EE,GMR,90400
E185,Angadi Institute of Technology and Management Belgaum,EE,SCG,209732
E185,Angadi Institute of Technology and Management Belgaum,EE,STG,270379
E185,Angadi Institute of Technology and Management Belgaum,ME,1G,213473
E185,Angadi Institute of Technology and Management Belgaum,ME,2AG,227435
E185,Angadi Institute of Technology and Management Belgaum,ME,2AR,265734
E185,Angadi Institute of Technology and Management Belgaum,ME,2BG,232516
E185,Angadi Institute of Technology and Management Belgaum,ME,3BG,195063
E185,Angadi Institute of Technology and Management Belgaum,ME,GM,176037
E185,Angadi Institute of Technology and Management Belgaum,ME,GMK,193244
E185,Angadi Institute of Technology and Management Belgaum,ME,GMR,198909
E185,Angadi Institute of Technology and Management Belgaum,ME,SCG,268167
E185,Angadi Institute of Technology and Management Belgaum,RA,2AG,117958
E185,Angadi Institute of Technology and Management Belgaum,RA,3AR,143057
E185,Angadi Institute of Technology and Management Belgaum,RA,3BG,114287
E185,Angadi Institute of Technology and Management Belgaum,RA,GM,109587
E185,Angadi Institute of Technology and Management Belgaum,RA,GMK,112760
E185,Angadi Institute of Technology and Management Belgaum,RA,GMR,139777
E185,Angadi Institute of Technology and Management Belgaum,RA,SCG,252426
E185,Angadi Institute of Technology and Management Belgaum,RA,STG,243231
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",AE,1G,96813
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",AE,2AG,75860
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",AE,2BG,92261
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",AE,2BR,114066
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",AE,3AG,73766
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",AE,3AR,89374
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",AE,3BG,75383
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",AE,GM,69110
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",AE,GMK,91144
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",AE,GMR,80777
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",AE,SCG,130479
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",AE,STG,119407
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",BM,1K,177398
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",BM,2AG,108444
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",BM,2AR,132555
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",BM,2BG,96969
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",BM,3BG,86938
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",BM,GM,74472
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",BM,GMR,111587
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",BM,SCG,143878
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",BM,SCR,190280
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",BM,STG,157105
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",CS,1G,67936
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",CS,1R,76706
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",CS,2AG,68819
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",CS,2AK,88553
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",CS,2AR,90154
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",CS,2BG,67464
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",CS,3AG,55463
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",CS,3AR,64323
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",CS,3BG,60168
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",CS,3BR,65635
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",CS,GM,54550
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",CS,GMK,59714
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",CS,GMR,64096
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",CS,SCG,146214
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",CS,SCK,153117
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",CS,SCR,186055
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",CS,STG,164626
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",CS,STK,178212
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",CS,STR,165285
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",CY,1G,77365
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",CY,2AG,89788
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",CY,2AK,120111
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",CY,2AR,95152
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",CY,2BG,80842
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",CY,3AG,67147
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",CY,3BG,70865
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",CY,GM,67087
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",CY,GMK,102781
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",CY,GMR,73491
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",CY,SCG,154789
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",CY,SCR,168709
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",CY,STG,193644
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",DS,1G,82189
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",DS,2AG,74803
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",DS,2AR,91065
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",DS,2BG,83398
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",DS,3AG,68237
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",DS,3BG,67300
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",DS,3BR,77659
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",DS,GM,65845
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",DS,GMK,86950
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",DS,GMR,75609
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",DS,SCG,185122
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",DS,SCK,257433
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",DS,SCR,251750
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",DS,STG,194751
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",DS,STR,217700
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",EC,1G,65895
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",EC,1R,91813
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",EC,2AG,74236
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",EC,2BG,90385
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",EC,3AG,68719
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",EC,3BG,65957
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",EC,3BK,96701
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",EC,GM,65617
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",EC,GMR,75031
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",EC,SCG,189349
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",EC,STG,201606
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",EC,STR,222364
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",IO,1G,89282
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",IO,2AG,92467
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",IO,2AR,105889
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",IO,2BG,90437
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",IO,3AG,78818
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",IO,3BG,77735
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",IO,GM,76415
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",IO,GMR,85274
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",IO,SCG,174719
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",IO,SCR,203242
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",IO,STG,118010
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",ME,2AG,163673
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",ME,3AK,225214
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",ME,3AR,201348
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",ME,3BG,155300
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",ME,GM,143030
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",ME,GMK,150616
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",ME,GMR,189864
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",ME,SCG,254324
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",SE,1G,66423
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",SE,2AG,69333
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",SE,2AR,108608
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",SE,2BG,83364
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",SE,3BG,72636
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",SE,GM,59619
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",SE,GMK,69665
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",SE,GMR,83680
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",SE,SCG,105453
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",SE,SCR,152249
E186,"ACS College of Engineering Kengeri Hobli,Bangalore",SE,STG,100314
E188,Vijaya Vittala Institute of Technology Bangalore,AI,1G,94938
E188,Vijaya Vittala Institute of Technology Bangalore,AI,2AG,87493
E188,Vijaya Vittala Institute of Technology Bangalore,AI,2AK,125798
E188,Vijaya Vittala Institute of Technology Bangalore,AI,2BG,85282
E188,Vijaya Vittala Institute of Technology Bangalore,AI,3AG,76575
E188,Vijaya Vittala Institute of Technology Bangalore,AI,3AR,88568
E188,Vijaya Vittala Institute of Technology Bangalore,AI,3BG,81599
E188,Vijaya Vittala Institute of Technology Bangalore,AI,GM,76388
E188,Vijaya Vittala Institute of Technology Bangalore,AI,GMK,104595
E188,Vijaya Vittala Institute of Technology Bangalore,AI,GMR,79531
E188,Vijaya Vittala Institute of Technology Bangalore,AI,SCG,193650
E188,Vijaya Vittala Institute of Technology Bangalore,AI,STG,135011
E188,Vijaya Vittala Institute of Technology Bangalore,AI,STR,248533
E188,Vijaya Vittala Institute of Technology Bangalore,CA,1G,106729
E188,Vijaya Vittala Institute of Technology Bangalore,CA,2AG,97436
E188,Vijaya Vittala Institute of Technology Bangalore,CA,2AK,132816
E188,Vijaya Vittala Institute of Technology Bangalore,CA,2AR,110513
E188,Vijaya Vittala Institute of Technology Bangalore,CA,2BG,94154
E188,Vijaya Vittala Institute of Technology Bangalore,CA,3AG,94040
E188,Vijaya Vittala Institute of Technology Bangalore,CA,3BG,94520
E188,Vijaya Vittala Institute of Technology Bangalore,CA,GM,92471
E188,Vijaya Vittala Institute of Technology Bangalore,CA,GMR,101526
E188,Vijaya Vittala Institute of Technology Bangalore,CA,SCG,187098
E188,Vijaya Vittala Institute of Technology Bangalore,CA,SCR,240580
E188,Vijaya Vittala Institute of Technology Bangalore,CA,STG,220063
E188,Vijaya Vittala Institute of Technology Bangalore,CE,1G,234852
E188,Vijaya Vittala Institute of Technology Bangalore,CE,2AG,225555
E188,Vijaya Vittala Institute of Technology Bangalore,CE,2AR,259787
E188,Vijaya Vittala Institute of Technology Bangalore,CE,2BG,224044
E188,Vijaya Vittala Institute of Technology Bangalore,CE,3BG,218539
E188,Vijaya Vittala Institute of Technology Bangalore,CE,GM,210639
E188,Vijaya Vittala Institute of Technology Bangalore,CE,GMR,240202
E188,Vijaya Vittala Institute of Technology Bangalore,CE,SCG,235149
E188,Vijaya Vittala Institute of Technology Bangalore,CE,SCR,270342
E188,Vijaya Vittala Institute of Technology Bangalore,CE,STG,273322
E188,Vijaya Vittala Institute of Technology Bangalore,CS,1G,91193
E188,Vijaya Vittala Institute of Technology Bangalore,CS,2AG,93358
E188,Vijaya Vittala Institute of Technology Bangalore,CS,2AR,110284
E188,Vijaya Vittala Institute of Technology Bangalore,CS,2BG,89087
E188,Vijaya Vittala Institute of Technology Bangalore,CS,3AG,85269
E188,Vijaya Vittala Institute of Technology Bangalore,CS,3BG,87020
E188,Vijaya Vittala Institute of Technology Bangalore,CS,3BR,89747
E188,Vijaya Vittala Institute of Technology Bangalore,CS,GM,84400
